index,match_id,winner_id,winner_name,loser_id,loser_name,win_type,submission,winner_points,loser_points,adv_pen,weight_class,sex,stage,year,event_id,winner_elo_start,loser_elo_start,winner_elo_end,loser_elo_end
384,4981,1398,Justin Rader,188,Augusto Mendes,DECISION,,-1,-1,,66KG,M,R1,2013,554,1007.52,997.7,1024.04,981.18
370,5003,788,Kron Gracie,967,Jonathan Torres,SUB,Armbar,-1,-1,,77KG,M,SF,2013,555,1086.78,1006.11,1108.08,984.81
371,5005,788,Kron Gracie,2107,Otavio Sousa,SUB,Guillotine,-1,-1,,77KG,M,F,2013,556,1108.08,1000.0,1128.97,979.11
580,4984,1398,Justin Rader,-1,Nicolas Renier,POINTS,,-1,-1,,66KG,M,4F,2013,557,1024.04,981.34,1043.35,962.03
741,5015,919,Pablo Popovitch,-1,David Avellan,POINTS,,-1,-1,,88KG,M,4F,2013,558,1191.57,1004.55,1202.75,993.37
752,5009,576,Rafael Lovato Jr,-1,Shinsho Anzai,SUB,Triangle,-1,-1,,88KG,M,R1,2013,559,1002.65,1000.0,1025.47,977.18
753,5016,576,Rafael Lovato Jr,3592,Rustam Chsiev,SUB,Triangle,-1,-1,,88KG,M,4F,2013,560,1025.47,1000.0,1048.92,976.55
160,4987,179,Rafael Mendes,2997,Joao Miyao,POINTS,,2,0,,66KG,M,SF,2013,561,1176.2,1000.0,1188.97,987.23
240,5049,2403,Joao Gabriel Rocha,5861,Jared Dopp,POINTS,,-1,-1,,+99KG,M,SF,2013,562,1000.0,1038.85,1026.67,1012.18
740,5007,919,Pablo Popovitch,-1,Doorwang Jeon,POINTS,,3,0,,88KG,M,R1,2013,563,1202.75,1000.0,1212.25,990.5
239,4986,2997,Joao Miyao,338,Ricardo Vieira,SUB,Heel hook,-1,-1,,66KG,M,4F,2013,564,987.23,1000.0,1013.46,973.77
92,5060,1369,Dean Lister,2403,Joao Gabriel Rocha,SUB,Heel hook,-1,-1,,ABS,M,4F,2013,565,1135.84,1026.67,1153.44,1009.07
877,5059,3009,Keenan Cornelius,-1,Oskar Piechota,POINTS,,8,0,,ABS,M,4F,2013,566,974.88,1023.23,999.92,998.19
254,5000,967,Jonathan Torres,358,Lucas Lepri,POINTS,,2,0,,77KG,M,4F,2013,567,984.81,1020.0,1009.03,995.78
514,4974,595,Gabrielle Garcia,-1,Tammy Griego,POINTS,,-1,-1,,+60KG,F,SF,2013,568,1073.71,1000.0,1092.69,981.02
527,5053,3009,Keenan Cornelius,6438,Erza Lennon,SUB,Heel hook,-1,-1,,ABS,M,R1,2013,569,999.92,1000.0,1022.93,976.99
522,4993,5649,Gary Tonon,4302,Satori Kitaoka,SUB,RNC,-1,-1,,77KG,M,R1,2013,570,1000.0,1000.0,1023.0,977.0
716,4980,4163,Marcio Andre Barbosa Junior,-1,Robert Sabaruddin,POINTS,,6,0,,66KG,M,R1,2013,571,1000.0,1000.0,1020.0,980.0
861,5037,733,Vinicius Magalhaes,6438,Wang Yan,SUB,Heel hook,-1,-1,,+99KG,M,R1,2013,572,1147.53,1000.0,1161.31,986.22
130,5002,788,Kron Gracie,5649,Gary Tonon,SUB,RNC,-1,-1,,77KG,M,4F,2013,573,1128.97,1023.0,1146.78,1005.19
672,4995,967,Jonathan Torres,9587,Eduardo Rios,SUB,RNC,-1,-1,,77KG,M,R1,2013,574,1009.03,1000.0,1031.43,977.6
894,5046,2403,Joao Gabriel Rocha,-1,Janne Pietilainen,POINTS,,3,0,,+99KG,M,4F,2013,575,1009.07,1000.0,1030.5,978.57
867,5033,1369,Dean Lister,2956,Cristiano Lazzarini,SUB,Heel hook,-1,-1,,99KG,M,SF,2013,576,1153.44,973.03,1167.87,958.6
876,5014,3009,Keenan Cornelius,4282,Oskar Piechota,SUB,D'arce choke,-1,-1,,88KG,M,4F,2013,577,1022.93,998.19,1046.43,974.69
328,5017,320,Romulo Barral,875,Lucas Leite,POINTS,,-1,-1,,88KG,M,4F,2013,578,1031.25,1000.0,1051.28,979.97
336,4983,147,Rubens Charles,4163,Marcio Andre Barbosa Junior,POINTS,,3,0,,66KG,M,4F,2013,579,1132.86,1020.0,1147.95,1004.91
653,4978,2997,Joao Miyao,1774,Mark Ramos,SUB,Calf slicer,-1,-1,,66KG,M,R1,2013,580,1013.46,974.18,1033.87,953.77
507,5022,1369,Dean Lister,6438,Jia Jang,SUB,Heel hook,-1,-1,,99KG,M,R1,2013,581,1167.87,1000.0,1180.55,987.32
540,5012,875,Lucas Leite,-1,Josh Hayden,POINTS,,-1,-1,,88KG,M,R1,2013,582,979.97,1000.0,1001.12,978.85
731,4997,2107,Otavio Sousa,4302,Youngnam Noh,SUB,RNC,-1,-1,,77KG,M,R1,2013,583,979.11,1000.0,1003.49,975.62
122,4989,1398,Justin Rader,2997,Joao Miyao,POINTS,,-1,-1,,66KG,M,3PLC,2013,584,1043.35,1033.87,1065.72,1011.5
733,5044,2452,Orlando Sanchez,4302,Kitner Mendoga,SUB,RNC,-1,-1,,+99KG,M,R1,2013,585,983.96,1000.0,1008.02,975.94
513,4973,595,Gabrielle Garcia,4282,Yurika Nakakura,SUB,D'arce choke,-1,-1,,+60KG,F,4F,2013,586,1092.69,1000.0,1111.4,981.29
515,4975,595,Gabrielle Garcia,-1,Fernanda Mazelli,SUB,,-1,-1,,+60KG,F,F,2013,587,1111.4,1000.0,1132.03,979.37
732,4999,2107,Otavio Sousa,4455,Ben Henderson,SUB,Omoplata,-1,-1,,77KG,M,4F,2013,588,1003.49,1000.0,1028.54,974.95
123,5006,3009,Keenan Cornelius,1523,Clark Gracie,POINTS,,4,2,,88KG,M,R1,2013,589,1046.43,980.0,1062.65,963.78
124,5020,3009,Keenan Cornelius,919,Pablo Popovitch,SUB,Verbal tap,-1,-1,,88KG,M,3PLC,2013,590,1062.65,1212.25,1099.83,1175.07
125,5064,3009,Keenan Cornelius,1369,Dean Lister,POINTS,,-1,-1,,ABS,M,3PLC,2013,591,1099.83,1180.55,1128.08,1152.3
690,5031,1272,Leonardo Nogueira,-1,Mikael Knutsson,POINTS,,-1,-1,,99KG,M,4F,2013,592,961.06,1000.0,985.52,975.54
689,5028,1272,Leonardo Nogueira,-1,Alian Drueco,SUB,Guillotine,-1,-1,,99KG,M,R1,2013,593,985.52,1000.0,1009.48,976.04
149,5063,984,Marcus Almeida,1369,Dean Lister,POINTS,,5,0,,ABS,M,SF,2013,594,1046.63,1152.3,1077.71,1121.22
673,5066,232,Jose Mario Sperry,322,Fabio Gurgel,DECISION,,-1,-1,,ABS,M,SPF,2013,595,1117.06,1000.0,1133.13,983.93
700,4996,419,Leonardo Vieira,-1,Sotaro Yamada,POINTS,,6,0,,77KG,M,R1,2013,596,1159.04,1000.0,1170.47,988.57
305,5018,576,Rafael Lovato Jr,919,Pablo Popovitch,POINTS,,-1,-1,,88KG,M,SF,2013,597,1048.92,1175.07,1081.27,1142.72
665,5026,644,Joao Assis,-1,Liu Wen,POINTS,,9,0,,99KG,M,R1,2013,598,1098.27,1000.0,1112.76,985.51
666,5030,644,Joao Assis,-1,Tomasz Narkun,POINTS,,3,0,,99KG,M,4F,2013,599,1112.76,1000.0,1127.86,984.9
670,5055,2403,Joao Gabriel Rocha,-1,David Avellan,POINTS,,-1,-1,,ABS,M,R1,2013,600,1030.5,993.37,1048.37,975.5
51,5021,320,Romulo Barral,576,Rafael Lovato Jr,POINTS,,-1,-1,,88KG,M,F,2013,601,1051.28,1081.27,1079.52,1053.03
177,5045,5861,Jared Dopp,733,Vinicius Magalhaes,POINTS,,-1,-1,,+99KG,M,4F,2013,602,1012.18,1161.31,1043.08,1130.41
34,5058,224,Roberto Abreu,5649,Gary Tonon,POINTS,,-1,-1,,ABS,M,R1,2013,603,1112.61,1005.19,1126.62,991.18
781,4977,338,Ricardo Vieira,-1,Yuta Sasaki,SUB,Guillotine,-1,-1,,66KG,M,R1,2013,604,973.77,1000.0,998.5,975.27
792,5057,224,Roberto Abreu,-1,Kamil Huminski,POINTS,,-1,-1,,ABS,M,R1,2013,605,1126.62,1000.0,1139.64,986.98
35,5062,224,Roberto Abreu,3009,Keenan Cornelius,POINTS,,-1,-1,,ABS,M,SF,2013,606,1139.64,1128.08,1162.84,1104.88
36,5065,224,Roberto Abreu,984,Marcus Almeida,POINTS,,10,0,,ABS,M,F,2013,607,1162.84,1077.71,1182.59,1057.96
1013,4982,-1,Nicolas Renier,1023,Baret Yoshida,POINTS,,-1,-1,,66KG,M,R1,2013,608,962.03,1063.22,987.7,1037.55
791,5043,224,Roberto Abreu,5463,Mike Martelle,SUB,Armbar,-1,-1,,+99KG,M,R1,2013,609,1182.59,1000.0,1194.5,988.09
33,5051,224,Roberto Abreu,5861,Jared Dopp,POINTS,,-1,-1,,+99KG,M,3PLC,2013,610,1194.5,1043.08,1208.07,1029.51
146,5050,984,Marcus Almeida,224,Roberto Abreu,POINTS,,-1,-1,,+99KG,M,SF,2013,611,1057.96,1208.07,1091.73,1174.3
148,5061,984,Marcus Almeida,5649,Gary Tonon,POINTS,,-1,-1,,ABS,M,4F,2013,612,1091.73,991.18,1107.54,975.37
147,5052,984,Marcus Almeida,2403,Joao Gabriel Rocha,SUB,Heel hook,-1,-1,,+99KG,M,F,2013,613,1107.54,1048.37,1132.4,1023.51
509,5054,1369,Dean Lister,6438,Hideki Sekine,SUB,Heel hook,-1,-1,,ABS,M,R1,2013,614,1121.22,974.7,1135.06,960.86
508,5032,1369,Dean Lister,6438,Ezra Lenon,SUB,Heel hook,-1,-1,,99KG,M,4F,2013,615,1135.06,1000.0,1150.99,984.07
417,4988,147,Rubens Charles,1398,Justin Rader,POINTS,,-1,-1,,66KG,M,SF,2013,616,1147.95,1065.72,1166.37,1047.3
669,5039,2403,Joao Gabriel Rocha,4302,Michael Wilson,SUB,RNC,-1,-1,,+99KG,M,R1,2013,617,1023.51,1000.0,1044.96,978.55
11,5004,2107,Otavio Sousa,419,Leonardo Vieira,POINTS,,-1,-1,,77KG,M,SF,2013,618,1028.54,1170.47,1061.83,1137.18
284,5001,419,Leonardo Vieira,4328,AJ Agazarm,DECISION,,-1,-1,,77KG,M,4F,2013,619,1137.18,1017.0,1149.66,1004.52
687,5035,1272,Leonardo Nogueira,2956,Cristiano Lazzarini,POINTS,,-1,-1,,99KG,M,3PLC,2013,620,1009.48,958.6,1029.14,938.94
914,7915,247,Rodolfo Vieira,-1,Adam Sachnoff,SUB,Katagatame,-1,-1,,99KG,M,R1,2015,621,1024.65,1000.0,1046.02,978.63
535,7944,358,Lucas Lepri,-1,Gamrot Mateusz,POINTS,,3,0,,77KG,M,R1,2015,622,995.78,1000.0,1016.02,979.76
587,7899,3083,Abraham Marte Messina,-1,Juskowiak Mateusz,SUB,Triangle,-1,-1,,+99KG,M,R1,2015,623,1000.0,1000.0,1023.0,977.0
223,7912,2416,Felipe Pena,926,Roberto Alencar,POINTS,,3,0,,99KG,M,R1,2015,624,1000.0,1000.0,1020.0,980.0
960,7947,5061,Gabriel Rollo,7247,Enrico Cocco,POINTS,,8,0,,77KG,M,R1,2015,625,1000.0,987.76,1019.3,968.46
932,7920,644,Joao Assis,-1,Kamil Uminski,POINTS,,-1,-1,,99KG,M,4F,2015,626,1127.86,1023.0,1143.41,1007.45
69,7968,174,Bruno Frazatto,4996,Geovanny Martinez,POINTS,,2,0,,66KG,M,SF,2015,627,966.83,1000.0,993.11,973.72
79,7953,1386,Davi Ramos,446,Gilbert Burns,SUB,RNC,-1,-1,,77KG,M,SF,2015,628,1000.0,1000.0,1027.6,972.4
537,7972,2444,Mackenzie Dern,4488,Kethe Engen,SUB,Toe hold,-1,-1,,60KG,F,4F,2015,629,1000.0,1000.0,1025.3,974.7
883,7914,6792,Cassio Francis,-1,Tobias G,SUB,,-1,-1,,99KG,M,R1,2015,630,1000.0,1000.0,1023.0,977.0
538,7977,2444,Mackenzie Dern,-1,Bia Mesquita,DECISION,,-1,-1,,60KG,F,SF,2015,631,1025.3,1000.0,1044.22,981.08
126,7933,3009,Keenan Cornelius,410,Claudio Calasans,POINTS,,2,0,,88KG,M,4F,2015,632,1104.88,980.24,1119.31,965.81
943,7950,446,Gilbert Burns,-1,Abdulkadirov Magomed,POINTS,,2,0,,77KG,M,4F,2015,633,972.4,1000.0,996.14,976.26
915,7898,543,Rodrigo Cavaca,-1,Hideki Sekine,DECISION,,-1,-1,,+99KG,M,R1,2015,634,978.94,960.86,995.06,944.74
928,7918,84,Alexandre Ribeiro,-1,Hector Lombard,DECISION,,-1,-1,,99KG,M,4F,2015,635,1200.66,1000.0,1209.62,991.04
98,7943,5649,Gary Tonon,5258,Dillon Danis,SUB,Inside heel hook,-1,-1,,77KG,M,R1,2015,636,975.37,1000.0,1000.0,975.37
608,7911,84,Alexandre Ribeiro,4455,Yukiyasu Ozawa,SUB,Omoplata,-1,-1,,99KG,M,R1,2015,637,1209.62,1000.0,1220.21,989.41
942,7901,733,Vinicius Magalhaes,-1,Rodrigo Artilheiro,SUB,Twister,-1,-1,,+99KG,M,4F,2015,638,1130.41,1000.0,1146.64,983.77
168,7939,1740,Yuri Simoes,3009,Keenan Cornelius,POINTS,,3,0,,88KG,M,F,2015,639,1000.0,1119.31,1034.59,1084.72
167,7936,1740,Yuri Simoes,320,Romulo Barral,POINTS,,3,0,,88KG,M,SF,2015,640,1034.59,1079.52,1061.68,1052.43
176,7963,4996,Geovanny Martinez,8525,Alexandre Vieira,SUB,Armbar,-1,-1,,66KG,M,R1,2015,641,973.72,1000.0,998.46,975.26
813,7924,320,Romulo Barral,4977,C. Jones,SUB,Kimura,-1,-1,,88KG,M,R1,2015,642,1052.43,1000.0,1071.99,980.44
802,7989,247,Rodolfo Vieira,-1,Ben Henderson,SUB,Kimura,-1,-1,,ABS,M,R1,2015,643,1046.02,974.95,1064.38,956.59
814,7932,320,Romulo Barral,4977,Nieman Gracie,SUB,Kimura,-1,-1,,88KG,M,4F,2015,644,1071.99,1000.0,1092.12,979.87
754,7928,576,Rafael Lovato Jr,-1,Hidemi Mihara,POINTS,,7,0,,88KG,M,R1,2015,645,1053.03,1000.0,1070.0,983.03
169,7993,1740,Yuri Simoes,1369,Dean Lister,POINTS,,5,3,,ABS,M,4F,2015,646,1061.68,1150.99,1089.21,1123.46
529,7937,3009,Keenan Cornelius,-1,Rustam Chsiev,DECISION,,-1,-1,,88KG,M,SF,2015,647,1084.72,976.55,1098.97,962.3
555,7934,1740,Yuri Simoes,4302,Zbigniew Tyszka,SUB,RNC,-1,-1,,88KG,M,4F,2015,648,1089.21,988.09,1107.35,969.95
556,7988,1740,Yuri Simoes,-1,Hideki Shrek,DECISION,,-1,-1,,ABS,M,R1,2015,649,1107.35,1000.0,1119.26,988.09
554,7927,1740,Yuri Simoes,-1,Ricardo Mesquita,POINTS,,3,0,,88KG,M,R1,2015,650,1119.26,1000.0,1132.65,986.61
996,7935,-1,Rustam Chsiev,576,Rafael Lovato Jr,DECISION,,-1,-1,,88KG,M,4F,2015,651,962.3,1070.0,986.62,1045.68
208,7965,188,Augusto Mendes,7442,Edward Cummings,POINTS,,-1,-1,,66KG,M,4F,2015,652,981.18,1000.0,1004.37,976.81
209,7970,188,Augusto Mendes,4996,Geovanny Martinez,SUB,Toe hold,-1,-1,,66KG,M,3RD,2015,653,1004.37,998.46,1030.37,972.46
180,7904,5861,Jared Dopp,543,Rodrigo Cavaca,POINTS,,2,0,,+99KG,M,4F,2015,654,1029.51,995.06,1049.34,975.23
179,7897,5861,Jared Dopp,8560,Gabriel Lucas,POINTS,,2,0,,+99KG,M,R1,2015,655,1049.34,1000.0,1066.52,982.82
755,7990,576,Rafael Lovato Jr,-1,Abdulkadirov Magomed,POINTS,,5,0,,ABS,M,R1,2015,656,1045.68,976.26,1061.74,960.2
411,7921,247,Rodolfo Vieira,84,Alexandre Ribeiro,POINTS,,6,0,,99KG,M,SF,2015,657,1064.38,1220.21,1098.48,1186.11
224,7922,2416,Felipe Pena,644,Joao Assis,POINTS,,9,0,,99KG,M,SF,2015,658,1020.0,1143.41,1052.18,1111.23
388,7967,4996,Geovanny Martinez,610,Jeff Glover,POINTS,,5,0,,66KG,M,4F,2015,659,972.46,1049.05,999.23,1022.28
408,7940,2107,Otavio Sousa,4328,AJ Agazarm,SUB,RNC,-1,-1,,77KG,M,R1,2015,660,1061.83,1004.52,1081.07,985.28
205,8000,144,Andre Galvao,224,Roberto Abreu,POINTS,,6,0,,ABS,M,SPF,2015,661,1259.64,1174.3,1280.9,1153.04
874,7966,174,Bruno Frazatto,-1,Renan Sancar,DECISION,,-1,-1,,66KG,M,4F,2015,662,993.11,1000.0,1012.18,980.93
671,7900,2403,Joao Gabriel Rocha,-1,Jason Lees,POINTS,,17,0,,+99KG,M,R1,2015,663,1044.96,1000.0,1062.39,982.57
625,7960,188,Augusto Mendes,-1,Nicholas Renier,POINTS,,3,0,,66KG,M,R1,2015,664,1030.37,1000.0,1048.63,981.74
337,7969,147,Rubens Charles,188,Augusto Mendes,DECISION,,-1,-1,,66KG,M,SF,2015,665,1166.37,1048.63,1180.11,1034.89
649,7917,2416,Felipe Pena,-1,Jimmy Friedrich,SUB,Triangle,-1,-1,,99KG,M,4F,2015,666,1052.18,1000.0,1073.71,978.47
497,7942,1386,Davi Ramos,4302,Young-Ahm,SUB,RNC,-1,-1,,77KG,M,R1,2015,667,1027.6,1000.0,1048.78,978.82
517,7983,595,Gabrielle Garcia,-1,Amanda Santana,DECISION,,-1,-1,,+60KG,F,3RD,2015,668,1132.03,1000.0,1144.49,987.54
66,7987,410,Claudio Calasans,8560,Gabriel Lucas,DECISION,,-1,-1,,ABS,M,R1,2015,669,965.81,982.82,983.64,964.99
854,7941,8394,Vagner Rocha,-1,Milton Vieira,POINTS,,2,0,,77KG,M,R1,2015,670,977.0,1000.0,998.32,978.68
244,7992,2403,Joao Gabriel Rocha,4328,AJ Agazarm,DECISION,,-1,-1,,ABS,M,R1,2015,671,1062.39,985.28,1075.68,971.99
68,7998,410,Claudio Calasans,1740,Yuri Simoes,DECISION,,-1,-1,,ABS,M,SF,2015,672,983.64,1132.65,1012.29,1104.0
242,7996,2403,Joao Gabriel Rocha,8394,Vagner Rocha,POINTS,,3,0,,ABS,M,4F,2015,673,1075.68,998.32,1092.86,981.14
67,7994,410,Claudio Calasans,733,Vinicius Magalhaes,DECISION,,-1,-1,,ABS,M,4F,2015,674,1012.29,1146.64,1037.88,1121.05
516,7980,595,Gabrielle Garcia,5463,Alison Tremblay,SUB,Armbar,-1,-1,,+60KG,F,4F,2015,675,1144.49,1000.0,1159.84,984.65
528,7930,3009,Keenan Cornelius,-1,J. Urholin,POINTS,,3,0,,88KG,M,R1,2015,676,1098.97,1000.0,1113.42,985.55
930,7958,7442,Edward Cummings,6438,Asadulaev Surkhay,SUB,Outside heel hook,-1,-1,,66KG,M,R1,2015,677,976.81,1000.0,1001.34,975.47
489,7931,410,Claudio Calasans,-1,M. Perez,DECISION,,-1,-1,,88KG,M,R1,2015,678,1037.88,1000.0,1053.03,984.85
903,7926,919,Pablo Popovitch,4302,Zbigniew Tyszka,SUB,RNC,-1,-1,,88KG,M,R1,2015,679,1142.72,969.95,1155.14,957.53
900,7895,2452,Orlando Sanchez,-1,Janne-Pekka,SUB,Armbar,-1,-1,,+99KG,M,R1,2015,680,1008.02,974.68,1028.82,953.88
107,7946,446,Gilbert Burns,8682,Lachlan Giles,SUB,Armbar,-1,-1,,77KG,M,R1,2015,681,996.14,1000.0,1019.4,976.74
106,7959,4248,Gianni Grippo,7698,Gabriel Marangoni,POINTS,,2,0,,66KG,M,R1,2015,682,1000.0,1000.0,1020.0,980.0
366,7954,446,Gilbert Burns,2107,Otavio Sousa,POINTS,,6,0,,77KG,M,3RD,2015,683,1019.4,1081.07,1046.44,1054.03
359,7986,733,Vinicius Magalhaes,5649,Gary Tonon,POINTS,,0,0,PEN,ABS,M,R1,2015,684,1121.05,1000.0,1133.02,988.03
358,7907,733,Vinicius Magalhaes,2403,Joao Gabriel Rocha,SUB,Heel hook,-1,-1,,+99KG,M,3RD,2015,685,1133.02,1092.86,1156.43,1069.45
80,7955,1386,Davi Ramos,358,Lucas Lepri,SUB,Armbar,-1,-1,,77KG,M,F,2015,686,1048.78,1016.02,1075.87,988.93
241,7903,2403,Joao Gabriel Rocha,3083,Abraham Marte Messina,POINTS,,3,0,,+99KG,M,4F,2015,687,1069.45,1023.0,1088.53,1003.92
472,7949,1386,Davi Ramos,5061,Gabriel Rollo,POINTS,,3,0,,77KG,M,4F,2015,688,1075.87,1019.3,1094.32,1000.85
471,7956,174,Bruno Frazatto,1774,Mark Ramos,SUB,RNC,-1,-1,,66KG,M,R1,2015,689,1012.18,953.77,1031.35,934.6
347,7971,147,Rubens Charles,174,Bruno Frazatto,POINTS,,3,0,,66KG,M,F,2015,690,1180.11,1031.35,1195.61,1015.85
964,7981,-1,Jessica Oliveira,595,Gabrielle Garcia,DECISION,,-1,-1,,+60KG,F,SF,2015,691,1000.0,1159.84,1029.17,1130.67
131,7951,358,Lucas Lepri,5649,Gary Tonon,POINTS,,10,0,,77KG,M,4F,2015,692,988.93,988.03,1010.87,966.09
418,7991,8394,Vagner Rocha,320,Romulo Barral,POINTS,,2,0,,ABS,M,R1,2015,693,981.14,1092.12,1007.32,1065.94
14,7905,2452,Orlando Sanchez,733,Vinicius Magalhaes,DECISION,,-1,-1,,+99KG,M,SF,2015,694,1028.82,1156.43,1056.39,1128.86
13,7902,2452,Orlando Sanchez,1369,Dean Lister,DECISION,,-1,-1,,+99KG,M,4F,2015,695,1056.39,1123.46,1078.66,1101.19
12,7948,2107,Otavio Sousa,8394,Vagner Rocha,DECISION,,-1,-1,,77KG,M,4F,2015,696,1054.03,1007.32,1070.23,991.12
1007,7938,-1,Rustam Chsiev,320,Romulo Barral,DECISION,,-1,-1,,88KG,M,3RD,2015,697,986.62,1065.94,1010.56,1042.0
667,7909,644,Joao Assis,-1,Tomasz Narkun,POINTS,,3,0,,99KG,M,R1,2015,698,1111.23,984.9,1124.26,971.87
663,7961,610,Jeff Glover,6438,Daniel Hortegas,SUB,Heel hook,-1,-1,,66KG,M,R1,2015,699,1022.28,1000.0,1043.81,978.47
862,7893,733,Vinicius Magalhaes,6438,P. Ardilla,SUB,Heel hook,-1,-1,,+99KG,M,R1,2015,700,1128.86,1000.0,1143.7,985.16
833,7957,147,Rubens Charles,4302,Tezekbaev Rasul,SUB,RNC,-1,-1,,66KG,M,R1,2015,701,1195.61,1000.0,1206.88,988.73
511,7985,1369,Dean Lister,6438,Ricardo Mesquita,SUB,Heel hook,-1,-1,,ABS,M,R1,2015,702,1101.19,986.61,1116.87,970.93
510,7894,1369,Dean Lister,-1,Lee Hyoung,SUB,Armbar,-1,-1,,+99KG,M,R1,2015,703,1116.87,1000.0,1132.41,984.46
15,7908,2452,Orlando Sanchez,5861,Jared Dopp,DECISION,,-1,-1,,+99KG,M,F,2015,704,1078.66,1066.52,1099.99,1045.19
459,7952,358,Lucas Lepri,2107,Otavio Sousa,POINTS,,4,0,,77KG,M,SF,2015,705,1010.87,1070.23,1038.93,1042.17
446,7999,410,Claudio Calasans,2403,Joao Gabriel Rocha,POINTS,,0,0,PEN,ABS,M,F,2015,706,1053.03,1088.53,1078.81,1062.75
479,7979,2444,Mackenzie Dern,823,Michelle Nicolini,POINTS,,4,4,PEN,60KG,F,F,2015,707,1044.22,1000.0,1064.66,979.56
433,7906,5861,Jared Dopp,2403,Joao Gabriel Rocha,POINTS,,-1,-1,,+99KG,M,SF,2015,708,1045.19,1062.75,1070.4,1037.54
445,7964,147,Rubens Charles,4248,Gianni Grippo,POINTS,,3,0,,66KG,M,4F,2015,709,1206.88,1020.0,1218.07,1008.81
438,7997,2403,Joao Gabriel Rocha,247,Rodolfo Vieira,POINTS,,2,0,,ABS,M,SF,2015,710,1037.54,1098.48,1065.71,1070.31
42,7919,247,Rodolfo Vieira,6792,Cassio Francis,SUB,RNC,-1,-1,,99KG,M,4F,2015,711,1070.31,1023.0,1092.19,1001.12
43,7923,247,Rodolfo Vieira,2416,Felipe Pena,DECISION,,-1,-1,,99KG,M,F,2015,712,1092.19,1073.71,1113.12,1052.78
44,7995,247,Rodolfo Vieira,576,Rafael Lovato Jr,POINTS,,5,0,,ABS,M,4F,2015,713,1113.12,1061.74,1131.89,1042.97
38,13858,224,Roberto Abreu,5861,Jared Dopp,DECISION,,-1,-1,,+99KG,M,3RD,2017,714,1153.04,1070.4,1168.03,1055.41
37,13855,224,Roberto Abreu,5509,Victor Honorio,DECISION,,-1,-1,,+99KG,M,4F,2017,715,1168.03,1000.0,1178.33,989.7
793,13850,224,Roberto Abreu,-1,Khazmat Stambulov,POINTS,,0,0,PEN,+99KG,M,E1,2017,716,1178.33,1000.0,1187.83,990.5
460,13878,484,Murilo Santana,1526,James Brasco,POINTS,,2,0,,88KG,M,E1,2017,717,1013.67,985.15,1032.03,966.79
452,13923,147,Rubens Charles,4328,AJ Agazarm,POINTS,,3,0,,66KG,M,F,2017,718,1218.07,971.99,1228.22,961.84
448,13933,2416,Felipe Pena,5509,Victor Honorio,POINTS,,12,0,,ABS,M,4F,2017,719,1052.78,989.7,1070.83,971.65
16,13856,2452,Orlando Sanchez,5861,Jared Dopp,DECISION,,-1,-1,,+99KG,M,SF,2017,720,1099.99,1055.41,1117.79,1037.61
835,13916,147,Rubens Charles,5463,Kuba Witkowski,SUB,Armbar,-1,-1,,66KG,M,4F,2017,721,1228.22,1000.0,1238.94,989.28
834,13908,147,Rubens Charles,-1,U. Zhakshylyk,POINTS,,3,0,,66KG,M,E1,2017,722,1238.94,1000.0,1247.01,991.93
668,13865,644,Joao Assis,6438,Jeff Monson,SUB,Inside heel hook,-1,-1,,99KG,M,E1,2017,723,1124.26,1031.23,1141.24,1014.25
965,13879,-1,Ruslam Chsiev,7608,Jesse Urholin,DECISION,,-1,-1,,88KG,M,E1,2017,724,1000.0,1000.0,1017.0,983.0
961,13955,4302,Bianca Mesquita,7535,Bianca Basilio,SUB,RNC,-1,-1,,60KG,F,F,2017,725,1000.0,1000.0,1029.9,970.1
63,13897,428,Celso Vinicius,7247,Enrico Cocco,POINTS,,3,0,,77KG,M,E1,2017,726,1000.0,968.46,1018.19,950.27
132,13900,358,Lucas Lepri,6095,Mansher Khera,DECISION,,-1,-1,,77KG,M,4F,2017,727,1038.93,1000.0,1055.54,983.39
257,13905,967,Jonathan Torres,5649,Gary Tonon,DECISION,,-1,-1,,77KG,M,SF,2017,728,1031.43,966.09,1048.04,949.48
306,13869,576,Rafael Lovato Jr,5842,Mahamed Aly,POINTS,,3,0,,99KG,M,4F,2017,729,1042.97,1000.0,1062.26,980.71
878,13884,3009,Keenan Cornelius,6438,Kaynan D.,SUB,Outside heel hook,-1,-1,,88KG,M,4F,2017,730,1113.42,1000.0,1130.74,982.68
870,13944,595,Gabrielle Garcia,7817,Jessica Flowers,POINTS,,2,0,,+60KG,F,SF,2017,731,1130.67,1000.0,1146.05,984.62
635,13915,11223,Ethan Crelinsten,-1,Nicollas Renier,SUB,Triangle,-1,-1,,66KG,M,E1,2017,732,1000.0,1000.0,1023.0,977.0
650,13860,2416,Felipe Pena,5463,Y. Ozawa,SUB,Armbar,-1,-1,,99KG,M,E1,2017,733,1070.83,1000.0,1089.2,981.63
518,13947,595,Gabrielle Garcia,4980,Talita Treta,SUB,Americana,-1,-1,,+60KG,F,F,2017,734,1146.05,1000.0,1164.07,981.98
482,13952,7535,Bianca Basilio,-1,E. Karppinen,DECISION,,-1,-1,,60KG,F,SF,2017,735,970.1,1000.0,992.25,977.85
431,13877,8346,Craig Jones,1188,Leandro Lo,SUB,RNC,-1,-1,,88KG,M,E1,2017,736,1000.0,1000.0,1023.0,977.0
