match_id,winner_id,winner_name,loser_id,loser_name,win_type,submission,winner_points,loser_points,adv_pen,weight_class,sex,stage,year,event_id,winner_rating_start,loser_rating_start,winner_rating_end,loser_rating_end,winner_rd_end,loser_rd_end
13854,2452,Orlando Sanchez,5324,Thomas DeBlass,DECISION,,-1,-1,,+99KG,M,4F,2017,774,2067.4499109979865,1337.6891050238826,2017.587797212265,1353.3380050154833,155.46172953486615,283.1668942763675
13875,1740,Yuri Simoes,2416,Felipe Pena,POINTS,,2,0,,99KG,M,F,2017,775,2056.26013962607,1895.276315153108,2157.2217278594444,2106.508065352554,151.16936885238607,148.28150100549166
13873,1740,Yuri Simoes,3200,Jackson Sousa,POINTS,,3,0,,99KG,M,SF,2017,776,2056.26013962607,1500.0,2157.2217278594444,1844.0557089878826,151.16936885238607,212.1390880562156
13910,2999,Paulo Miyao,-1,Janus Andrejczuk,POINTS,,10,0,,66KG,M,E1,2017,777,1500.0,1500.0,1766.6359530464117,1337.6891050238826,214.23318806419064,290.3189646747521
13890,84,Alexandre Ribeiro,8346,Craig Jones,POINTS,,2,0,,88KG,M,3RD,2017,778,1810.5014919598639,1500.0,1830.1027971957803,1589.6094181592139,81.86641831369828,176.17974158195042
13881,84,Alexandre Ribeiro,10531,John Salter,SUB,Armbar,-1,-1,,88KG,M,E1,2017,779,1810.5014919598639,1500.0,1830.1027971957803,1361.8979835118867,81.86641831369828,287.30928184666493
13874,3200,Jackson Sousa,576,Rafael Lovato Jr,DECISION,,-1,-1,,99KG,M,3RD,2017,780,1500.0,1548.5500314029014,1844.0557089878826,1559.825375012792,212.1390880562156,106.33443996426118
13871,3200,Jackson Sousa,644,Joao Assis,DECISION,,-1,-1,,99KG,M,4F,2017,781,1500.0,1990.7390719081984,1844.0557089878826,1962.5817395754902,212.1390880562156,142.953952670572
13867,3200,Jackson Sousa,7502,Paul Ardila-Ibarra,POINTS,,0,0,PEN,99KG,M,E1,2017,782,1500.0,1500.0,1844.0557089878826,1370.151285453474,212.1390880562156,290.31896307125436
13939,2416,Felipe Pena,6550,Gordon Ryan,POINTS,,6,0,,ABS,M,F,2017,783,1895.276315153108,1500.0,2106.508065352554,2199.9367081326814,148.28150100549166,161.78877044144835
13937,2416,Felipe Pena,984,Marcus Almeida,SUB,RNC,-1,-1,,ABS,M,SF,2017,784,1895.276315153108,2174.7270043536764,2106.508065352554,2258.285946774693,148.28150100549166,140.2890392224068
13925,2416,Felipe Pena,428,Celso Vinicius,POINTS,,6,0,,ABS,M,E1,2017,785,1895.276315153108,1500.0,2106.508065352554,1448.9509639610935,148.28150100549166,219.44340589017528
13872,2416,Felipe Pena,576,Rafael Lovato Jr,DECISION,,-1,-1,,99KG,M,SF,2017,786,1895.276315153108,1548.5500314029014,2106.508065352554,1559.825375012792,148.28150100549166,106.33443996426118
13868,2416,Felipe Pena,8494,Abdurakhman Bilarov,POINTS,,5,0,,99KG,M,4F,2017,787,1895.276315153108,1500.0,2106.508065352554,1681.0200942770734,148.28150100549166,260.02717481477185
13862,576,Rafael Lovato Jr,-1,Eliott Kelly,POINTS,,-1,-1,,99KG,M,E1,2017,788,1548.5500314029014,1500.0,1559.825375012792,1275.4783222995954,106.33443996426118,229.15608155479532
13913,4328,AJ Agazarm,11735,Nicky Ryan,POINTS,,2,0,,66KG,M,E1,2017,789,1445.6780492128382,1500.0,1588.6535516315375,1303.0463111889944,165.74345549806648,267.5970877897278
13882,320,Romulo Barral,9758,Kit Dale,SUB,Short choke,-1,-1,,88KG,M,E1,2017,790,1585.314682680094,1500.0,1570.4480147408253,1307.5690602920426,117.8699004979759,258.4589799327585
13899,9706,Marcelo Mafra,11707,Oliver Taza,POINTS,,2,0,,77KG,M,E1,2017,791,1500.0,1500.0,1437.5396061626716,1337.6891050238826,236.77129056616576,290.3189646747521
13929,5842,Mahamed Aly,-1,Eliott Kelly,POINTS,,2,0,,ABS,M,E1,2017,792,1500.0,1500.0,1425.3833474003297,1275.4783222995954,178.31652269264154,229.15608155479532
13863,5842,Mahamed Aly,-1,Kamil Uminski,POINTS,,3,0,,99KG,M,E1,2017,793,1500.0,1627.4614373491304,1425.3833474003297,1499.0619547905621,178.31652269264154,231.82469159176932
13847,5861,Jared Dopp,-1,Abdulaev Ruslan,SUB,Triangle,-1,-1,,+99KG,M,E1,2017,794,1760.6208103022143,1500.0,1799.2816740158096,1352.9888973816671,130.38230307978236,282.7819585627054
13926,5509,Victor Honorio,-1,A. Zhanpeisov,SUB,Dogbar,-1,-1,,ABS,M,E1,2017,795,1500.0,1500.0,1643.7382275647094,1230.058332291548,217.4206619476162,280.98743946327164
13851,5509,Victor Honorio,-1,Jesseray Childrey,POINTS,,5,0,,+99KG,M,E1,2017,796,1500.0,1500.0,1643.7382275647094,1337.6891050238826,217.4206619476162,290.3189646747521
13907,967,Jonathan Torres,358,Lucas Lepri,POINTS,,3,0,,77KG,M,F,2017,797,1596.903992101582,1644.7657950972034,1781.164243535779,1663.6879223059095,149.39640775051868,140.4974433970291
13921,4328,AJ Agazarm,8069,Pablo Mantovani,DECISION,,-1,-1,,66KG,M,SF,2017,798,1445.6780492128382,1500.0,1588.6535516315375,1491.6633562469815,165.74345549806648,193.7101802323585
13919,4328,AJ Agazarm,11223,Ethan Crelinsten,POINTS,,2,0,,66KG,M,4F,2017,799,1445.6780492128382,1500.0,1588.6535516315375,1458.5127543374665,165.74345549806648,237.87053416699183
13861,8494,Abdurakhman Bilarov,1031,Jake Shields,POINTS,,5,0,,99KG,M,E1,2017,800,1500.0,1761.1032928263307,1681.0200942770734,1658.3844670369883,260.02717481477185,190.85663340493548
13893,6095,Mansher Khera,7686,Sergio Ardila-Ibarra,POINTS,,2,0,,77KG,M,E1,2017,801,1500.0,1500.0,1535.3127645447244,1337.6891050238826,239.60986652424194,290.3189646747521
13934,5842,Mahamed Aly,5258,Dillon Danis,POINTS,,0,0,PEN,ABS,M,4F,2017,802,1500.0,1216.2425703646459,1425.3833474003297,1314.808043461017,178.31652269264154,214.39259972619078
13852,5861,Jared Dopp,733,Vinicius Magalhaes,DECISION,,-1,-1,,+99KG,M,4F,2017,803,1760.6208103022143,1918.5755768503684,1799.2816740158096,1884.9887376033294,130.38230307978236,117.55555204095097
13876,3009,Keenan Cornelius,-1,Piotr Frechowicz,POINTS,,6,0,,88KG,M,E1,2017,804,1872.3013352747914,1500.0,1853.002442805803,1440.9292965747156,138.81426236790622,299.75522886235376
13911,4996,Geovanny Martinez,-1,Kamil Wilk,POINTS,,3,2,,66KG,M,E1,2017,805,1433.7694657685038,1500.0,1437.0424278889418,1297.6858360965346,177.88563985095297,268.5169381377188
13870,1740,Yuri Simoes,-1,M. Perez,DECISION,,-1,-1,,99KG,M,4F,2017,806,2056.26013962607,1345.0772015198518,2157.2217278594444,1386.2635281296205,151.16936885238607,258.0122301609829
13849,4310,Tim Spriggs,-1,J. Pietkainen,POINTS,,6,0,,+99KG,M,E1,2017,807,1500.0,1500.0,1534.377776830431,1337.6891050238826,280.9874269389197,290.3189646747521
13927,984,Marcus Almeida,-1,M. Perez,POINTS,,0,0,PEN,ABS,M,E1,2017,808,2174.7270043536764,1345.0772015198518,2258.285946774693,1386.2635281296205,140.2890392224068,258.0122301609829
13848,984,Marcus Almeida,4302,A. Zhanpeisov,SUB,RNC,-1,-1,,+99KG,M,E1,2017,809,2174.7270043536764,1500.0,2258.285946774693,1230.058332291548,140.2890392224068,280.98743946327164
13948,-1,E. Karpinen,2444,Mackenzie Dern,POINTS,,4,2,,60KG,F,4F,2017,810,1500.0,1890.5123854854635,1916.429348200932,1725.6313978630906,304.79564043425637,215.92779798565613
13957,-1,Chael Sonnen,419,Leonardo Vieira,DECISION,,-1,-1,,ABS,M,SPF,2017,811,1500.0,1809.7724966939882,1699.7735442630421,1770.753839957098,251.6911006007634,102.87281390255693
13922,2999,Paulo Miyao,8069,Pablo Mantovani,POINTS,,10,0,,66KG,M,3RD,2017,812,1500.0,1500.0,1766.6359530464117,1491.6633562469815,214.23318806419064,193.7101802323585
13918,8069,Pablo Mantovani,188,Augusto Mendes,DECISION,,-1,-1,,66KG,M,4F,2017,813,1500.0,1671.389321049681,1491.6633562469815,1646.1225244666532,193.7101802323585,160.84808451669966
13909,-1,Kuba Witkowski,1023,Baret Yoshida,POINTS,,0,0,PEN,66KG,M,E1,2017,814,1500.0,1691.3533437841736,1636.7217476575765,1661.1317412373194,264.6261516494786,116.68278022916442
13917,2999,Paulo Miyao,4996,Geovanny Martinez,POINTS,,8,2,,66KG,M,4F,2017,815,1500.0,1433.7694657685038,1766.6359530464117,1437.0424278889418,214.23318806419064,177.88563985095297
21864,8069,Pablo Mantovani,8866,Thomas Halpin,POINTS,,13,0,,66KG,M,R1,2019,816,1491.6633562469815,1500.0,1500.8481542849486,1323.3704223259865,171.52892542181706,265.6954712539167
21898,2999,Paulo Miyao,12003,Tye Ruotolo,POINTS,,4,0,,66KG,M,3RD,2019,817,1766.6359530464117,1500.0,1770.0587782541172,1478.3105256145568,167.95790106701136,190.9354863914375
21822,12110,Nick Rodriguez,2452,Orlando Sanchez,POINTS,,0,0,PEN,+99KG,M,4F,2019,818,1500.0,2017.587797212265,1837.570909841481,1952.3944457470664,208.3556761660778,150.20822486657949
21816,12110,Nick Rodriguez,5842,Mahamed Aly,DECISION,,-1,-1,,+99KG,M,R1,2019,819,1500.0,1425.3833474003297,1837.570909841481,1375.764345778588,208.3556761660778,145.10930231845245
21909,5842,Mahamed Aly,4310,Tim Spriggs,POINTS,,0,0,PEN,ABS,M,4F,2019,820,1425.3833474003297,1534.377776830431,1375.764345778588,1636.5774135040747,145.10930231845245,190.87307449314764
21883,12110,Nick Rodriguez,224,Roberto Abreu,DECISION,,-1,-1,,+99KG,M,SF,2019,821,1500.0,1837.9705998254647,1837.570909841481,1825.7418915816259,208.3556761660778,106.80147999064552
21916,144,Andre Galvao,2416,Felipe Pena,POINTS,,2,0,,ABS,M,SPF,2019,822,2137.6333117865006,2106.508065352554,2182.2744947215624,2017.4465330438084,99.85559574334751,137.7651541801725
21824,224,Roberto Abreu,-1,John Hansen,POINTS,,6,0,,+99KG,M,4F,2019,823,1837.9705998254647,1500.0,1825.7418915816259,1503.7595175300153,106.80147999064552,255.1290611536101
21863,188,Augusto Mendes,12491,Keith Krikorian,SUB,Katagatame,-1,-1,,66KG,M,R1,2019,824,1646.1225244666532,1500.0,1809.3735721399992,1270.5524915729084,136.07972424492397,263.70852058299073
21829,1827,James Puopolo,9246,Aaron Johnson,POINTS,,3,0,,99KG,M,R1,2019,825,1288.995832064887,1500.0,1408.3561975317202,1430.0996127667017,249.3217325209081,249.59318694396845
21907,4430,Patrick Gaudio,8427,Michael Perez,POINTS,,2,0,,ABS,M,R1,2019,826,1500.0,1500.0,1392.6228466425555,1289.779634704934,209.2301871182812,253.40460493256379
21896,188,Augusto Mendes,2999,Paulo Miyao,DECISION,,-1,-1,,66KG,M,SF,2019,827,1646.1225244666532,1766.6359530464117,1809.3735721399992,1770.0587782541172,136.07972424492397,167.95790106701136
21872,188,Augusto Mendes,9002,Matheus Gabriel Barros,DECISION,,-1,-1,,66KG,M,4F,2019,828,1646.1225244666532,1500.0,1809.3735721399992,1502.4831325456316,136.07972424492397,223.53084395567615
21882,8974,Kaynan Duarte,984,Marcus Almeida,DECISION,,-1,-1,,+99KG,M,SF,2019,829,1500.0,2258.285946774693,2100.238647556533,2199.4768776247142,221.0683903050752,128.5670550344383
21823,8974,Kaynan Duarte,1740,Yuri Simoes,POINTS,,3,0,,+99KG,M,4F,2019,830,1500.0,2157.2217278594444,2100.238647556533,2089.396846847089,221.0683903050752,148.12511275664704
21818,8974,Kaynan Duarte,10318,Eldar Rafigaev,SUB,RNC,-1,-1,,+99KG,M,R1,2019,831,1500.0,1500.0,2100.238647556533,1288.995832064887,221.0683903050752,290.3189677472295
21890,7096,Josh Hinger,10588,Jon Blank,POINTS,,3,0,,88KG,M,3RD,2019,832,1500.0,1500.0,1728.6772171762793,1405.423648848468,208.56032549980117,171.3993028194361
21892,967,Jonathan Torres,5649,Gary Tonon,POINTS,,2,0,,77KG,M,SF,2019,833,1781.164243535779,1422.6031233877356,1894.0117331426127,1542.368474237412,130.06180271728076,122.25653072980698
21850,967,Jonathan Torres,9261,Ross Nicholls,POINTS,,0,0,PEN,77KG,M,R1,2019,834,1781.164243535779,1500.0,1894.0117331426127,1462.7100628821402,130.06180271728076,285.2761021246792
21884,8974,Kaynan Duarte,12110,Nick Rodriguez,POINTS,,3,0,,+99KG,M,F,2019,835,1500.0,1500.0,2100.238647556533,1837.570909841481,221.0683903050752,208.3556761660778
21904,4310,Tim Spriggs,5861,Jared Dopp,SUB,Guillotine,-1,-1,,ABS,M,R1,2019,836,1534.377776830431,1799.2816740158096,1636.5774135040747,1693.5446644610743,190.87307449314764,124.46687736898684
21847,7096,Josh Hinger,7478,Adam Wardzinski,SUB,Guillotine,-1,-1,,88KG,M,4F,2019,837,1500.0,1500.0,1728.6772171762793,1397.3630033917902,208.56032549980117,253.40459842549197
21846,10588,Jon Blank,484,Murilo Santana,DECISION,,-1,-1,,88KG,M,4F,2019,838,1500.0,1508.6299220475867,1405.423648848468,1504.0866402569816,171.3993028194361,151.17265401605613
21840,7096,Josh Hinger,9250,Gabriel Almeida,SUB,Short choke,-1,-1,,88KG,M,R1,2019,839,1500.0,1500.0,1728.6772171762793,1288.995832064887,208.56032549980117,290.3189677472295
21912,984,Marcus Almeida,5842,Mahamed Aly,SUB,RNC,-1,-1,,ABS,M,SF,2019,840,2258.285946774693,1425.3833474003297,2199.4768776247142,1375.764345778588,128.5670550344383,145.10930231845245
21852,7539,Renato Forasieppi Canuto,11707,Oliver Taza,POINTS,,2,0,,77KG,M,R1,2019,841,1500.0,1337.6891050238826,1410.5269548732535,1249.4578879835499,230.97725488385734,256.3451719903071
21869,12003,Tye Ruotolo,8069,Pablo Mantovani,DECISION,,-1,-1,,66KG,M,4F,2019,842,1500.0,1491.6633562469815,1478.3105256145568,1500.8481542849486,190.9354863914375,171.52892542181706
21900,984,Marcus Almeida,12491,Keith Krikorian,SUB,Armbar,-1,-1,,ABS,M,R1,2019,843,2258.285946774693,1500.0,2199.4768776247142,1270.5524915729084,128.5670550344383,263.70852058299073
21838,484,Murilo Santana,-1,Keller Sodhi,POINTS,,0,0,PEN,88KG,M,R1,2019,844,1508.6299220475867,1500.0,1504.0866402569816,1364.6397579059312,151.17265401605613,261.31009560372456
21817,2452,Orlando Sanchez,-1,Mateusz Juskowiak,POINTS,,2,0,,+99KG,M,R1,2019,845,2017.587797212265,1500.0,1952.3944457470664,1465.831835337799,150.20822486657949,319.9690991928002
21815,984,Marcus Almeida,387,Antonio Braga Neto,POINTS,,2,0,,+99KG,M,R1,2019,846,2258.285946774693,1347.1908429669022,2199.4768776247142,1344.9665852850358,128.5670550344383,226.6476440827609
21861,2999,Paulo Miyao,-1,Kenta Iwamoto,POINTS,,5,0,,66KG,M,R1,2019,847,1766.6359530464117,1500.0,1770.0587782541172,1413.2387018101913,167.95790106701136,288.2336027962882
21895,967,Jonathan Torres,8394,Vagner Rocha,POINTS,,3,0,,77KG,M,F,2019,848,1781.164243535779,1625.7499440315219,1894.0117331426127,1652.33544382507,130.06180271728076,130.9728918136907
21841,11789,Mason Fowler,10501,Valdir Araujo Junior,DECISION,,-1,-1,,88KG,M,R1,2019,849,1500.0,1500.0,1391.4453702545152,1386.3823752941346,236.58269836199716,290.3189624038993
21873,9404,Ffion Davies,5761,Rikako Yuasa,POINTS,,12,0,,60KG,F,4F,2019,850,1500.0,1500.0,1548.2847597611124,1305.2269234041933,218.1521708598192,290.3189666307005
21876,9404,Ffion Davies,1119,Beatriz Mesquita,SUB,Armbar,-1,-1,,60KG,F,SF,2019,851,1500.0,1500.0,1548.2847597611124,1214.3328064487162,218.1521708598192,290.31897402116846
21903,6550,Gordon Ryan,11991,Pedro Marinho,SUB,Outside heel hook,-1,-1,,ABS,M,R1,2019,852,2199.9367081326814,1500.0,2466.8707796777135,1274.3939049103217,141.47104171162488,282.2384665244381
21885,6550,Gordon Ryan,5655,Lucas Daniel Barbosa,POINTS,,3,0,,99KG,M,SF,2019,853,2199.9367081326814,1500.0,2466.8707796777135,1649.960080468659,141.47104171162488,247.9776083476841
21833,6550,Gordon Ryan,4310,Tim Spriggs,SUB,RNC,-1,-1,,99KG,M,4F,2019,854,2199.9367081326814,1534.377776830431,2466.8707796777135,1636.5774135040747,141.47104171162488,190.87307449314764
21867,10357,Richard Alarcon,4248,Gianni Grippo,POINTS,,4,0,,66KG,M,R1,2019,855,1500.0,1600.92844989674,1517.8728052873764,1458.5442699326156,248.03845971816833,249.05961478896035
21915,6550,Gordon Ryan,984,Marcus Almeida,POINTS,,0,0,PEN,ABS,M,F,2019,856,2199.9367081326814,2258.285946774693,2466.8707796777135,2199.4768776247142,141.47104171162488,128.5670550344383
21910,6550,Gordon Ryan,5649,Gary Tonon,SUB,Choke,-1,-1,,ABS,M,4F,2019,857,2199.9367081326814,1422.6031233877356,2466.8707796777135,1542.368474237412,141.47104171162488,122.25653072980698
21814,10159,Victor Hugo,5861,Jared Dopp,POINTS,,4,0,,+99KG,M,R1,2019,858,1500.0,1799.2816740158096,1800.8029670981584,1693.5446644610743,281.4291226782237,124.46687736898684
21820,224,Roberto Abreu,-1,Hudson Taylor,POINTS,,2,0,,+99KG,M,R1,2019,859,1837.9705998254647,1500.0,1825.7418915816259,1435.8698494522696,106.80147999064552,292.9204894684524
21887,6550,Gordon Ryan,9180,Vinicius Ferreira,SUB,Choke,-1,-1,,99KG,M,F,2019,860,2199.9367081326814,1500.0,2466.8707796777135,1922.269477091212,141.47104171162488,229.53805955885352
21877,7535,Bianca Basilio,9404,Ffion Davies,SUB,Toe hold,-1,-1,,60KG,F,F,2019,861,1492.0099790683755,1500.0,1806.9738942370502,1548.2847597611124,181.47707666198852,218.1521708598192
21886,9180,Vinicius Ferreira,733,Vinicius Magalhaes,POINTS,,2,0,,99KG,M,SF,2019,862,1500.0,1884.9887376033294,1922.269477091212,1853.2609398057193,229.53805955885352,113.59111886894112
21860,8394,Vagner Rocha,428,Celso Vinicius,DECISION,,-1,-1,,77KG,M,4F,2019,863,1625.7499440315219,1448.9509639610935,1652.33544382507,1462.148182550241,130.9728918136907,183.08927562379625
21831,3200,Jackson Sousa,-1,Paulo Pinto,DECISION,,-1,-1,,99KG,M,R1,2019,864,1844.0557089878826,1500.0,1749.4960668468527,1494.877133346002,192.13542369410004,298.1085085783164
21891,5423,Matheus Diniz,8346,Craig Jones,POINTS,,2,0,,88KG,M,F,2019,865,1500.0,1589.6094181592139,1930.0421719407632,1685.119165257059,198.87678328004284,146.63827055672172
21839,10588,Jon Blank,6438,Rustam Chsiev,SUB,Inside heel hook,-1,-1,,88KG,M,R1,2019,866,1500.0,1532.0678480187312,1405.423648848468,1445.4690770288178,171.3993028194361,181.7274648321753
21868,9031,Kennedy Maciel,3592,R. Alvarenga,SUB,Triangle,-1,-1,,66KG,M,R1,2019,867,1500.0,1500.0,1700.7023289928188,1288.995832064887,199.9566514614535,290.3189677472295
21828,4430,Patrick Gaudio,-1,Mraz Avdoyan,POINTS,,8,0,,99KG,M,R1,2019,868,1500.0,1500.0,1392.6228466425555,1337.6891050238826,209.2301871182812,290.3189646747521
21851,5649,Gary Tonon,4302,Mateusz Garmot,SUB,RNC,-1,-1,,77KG,M,R1,2019,869,1422.6031233877356,1500.0,1542.368474237412,1233.4304512629028,122.25653072980698,260.348263078362
21914,8682,Lachlan Giles,5842,Mahamed Aly,SUB,Inside heel hook,-1,-1,,ABS,M,3RD,2019,870,1231.4744319076692,1425.3833474003297,1582.4624986318454,1375.764345778588,186.8050395245091,145.10930231845245
21865,9002,Matheus Gabriel Barros,4996,Geovanny Martinez,DECISION,,-1,-1,,66KG,M,R1,2019,871,1500.0,1437.0424278889418,1502.4831325456316,1405.3007513252444,223.53084395567615,168.67303880268273
21844,5423,Matheus Diniz,11991,Pedro Marinho,POINTS,,5,0,,88KG,M,R1,2019,872,1500.0,1500.0,1930.0421719407632,1274.3939049103217,198.87678328004284,282.2384665244381
21854,358,Lucas Lepri,8682,Lachlan Giles,POINTS,,3,0,,77KG,M,R1,2019,873,1663.6879223059095,1231.4744319076692,1621.9835532622183,1582.4624986318454,133.68339582092625,186.8050395245091
21889,5423,Matheus Diniz,7096,Josh Hinger,POINTS,,3,0,,88KG,M,SF,2019,874,1500.0,1500.0,1930.0421719407632,1728.6772171762793,198.87678328004284,208.56032549980117
21848,5423,Matheus Diniz,6071,Gabriel Arges,DECISION,,-1,-1,,88KG,M,4F,2019,875,1500.0,1500.0,1930.0421719407632,1516.0756739155402,198.87678328004284,253.40459643923953
21905,8682,Lachlan Giles,8974,Kaynan Duarte,SUB,Inside heel hook,-1,-1,,ABS,M,R1,2019,876,1231.4744319076692,1500.0,1582.4624986318454,2100.238647556533,186.8050395245091,221.0683903050752
21834,5655,Lucas Daniel Barbosa,4430,Patrick Gaudio,DECISION,,-1,-1,,99KG,M,4F,2019,877,1500.0,1500.0,1649.960080468659,1392.6228466425555,247.9776083476841,209.2301871182812
21826,5655,Lucas Daniel Barbosa,9959,Perttu Tepponen,POINTS,,3,0,,99KG,M,R1,2019,878,1500.0,1500.0,1649.960080468659,1337.6891050238826,247.9776083476841,290.3189646747521
21866,12003,Tye Ruotolo,174,Bruno Frazatto,POINTS,,2,0,,66KG,M,R1,2019,879,1500.0,1515.1092093081184,1478.3105256145568,1437.8625492193148,190.9354863914375,197.43090557679335
21843,6071,Gabriel Arges,6351,Alec Baulding,POINTS,,5,0,,88KG,M,R1,2019,880,1500.0,1500.0,1516.0756739155402,1337.6891050238826,253.40459643923953,290.3189646747521
21845,8346,Craig Jones,11789,Mason Fowler,SUB,Guillotine,-1,-1,,88KG,M,4F,2019,881,1589.6094181592139,1500.0,1685.119165257059,1391.4453702545152,146.63827055672172,236.58269836199716
21888,8346,Craig Jones,10588,Jon Blank,SUB,RNC,-1,-1,,88KG,M,SF,2019,882,1589.6094181592139,1500.0,1685.119165257059,1405.423648848468,146.63827055672172,171.3993028194361
21853,8116,Dante Leon,6354,Jonathan Satava,POINTS,,3,0,,77KG,M,R1,2019,883,1500.0,1500.0,1481.3207982427282,1337.6891050238826,181.86985850610643,290.3189646747521
21879,595,Gabrielle Garcia,-1,Stefanie Egger,POINTS,,2,0,,+60KG,F,4F,2019,884,2278.8029067435236,1500.0,2370.073065729105,1430.7378264155973,176.89089158623364,340.04721667203876
21880,595,Gabrielle Garcia,-1,Ana Carolina,DECISION,,-1,-1,,+60KG,F,SF,2019,885,2278.8029067435236,1500.0,2370.073065729105,1476.821211645062,176.89089158623364,340.04721605737313
21830,733,Vinicius Magalhaes,-1,Dan Martinez,POINTS,,4,0,,99KG,M,R1,2019,886,1884.9887376033294,1500.0,1853.2609398057193,1445.5502058899592,113.59111886894112,301.022065720879
21859,8116,Dante Leon,358,Lucas Lepri,POINTS,,3,0,,77KG,M,4F,2019,887,1500.0,1663.6879223059095,1481.3207982427282,1621.9835532622183,181.86985850610643,133.68339582092625
21881,595,Gabrielle Garcia,4977,Carina Santi,SUB,Kimura,-1,-1,,+60KG,F,F,2019,888,2278.8029067435236,1500.0,2370.073065729105,1203.2010912769324,176.89089158623364,340.0472286917005
21856,428,Celso Vinicius,5238,Edwin Najmi,DECISION,,-1,-1,,77KG,M,R1,2019,889,1448.9509639610935,1500.0,1462.148182550241,1210.1689190989384,183.08927562379625,222.21412645100287
21819,-1,John Hansen,6805,Max Gimenis,DECISION,,-1,-1,,+99KG,M,R1,2019,890,1500.0,1500.0,1503.7595175300153,1386.3823752941346,255.1290611536101,290.3189624038993
21878,6979,Ana Carolina Vieira,12064,Amanda Leve,SUB,Short choke,-1,-1,,+60KG,F,4F,2019,891,1500.0,1500.0,1748.3356795360169,1251.6643204639831,290.31897065013663,290.31897065013663
21832,9180,Vinicius Ferreira,7502,Paul Ardila-Ibarra,POINTS,,0,0,PEN,99KG,M,R1,2019,892,1500.0,1370.151285453474,1922.269477091212,1300.452400547587,229.53805955885352,255.36194660381253
21836,9180,Vinicius Ferreira,3200,Jackson Sousa,DECISION,,-1,-1,,99KG,M,4F,2019,893,1500.0,1844.0557089878826,1922.269477091212,1749.4960668468527,229.53805955885352,192.13542369410004
21893,8394,Vagner Rocha,8116,Dante Leon,DECISION,,-1,-1,,77KG,M,SF,2019,894,1625.7499440315219,1500.0,1652.33544382507,1481.3207982427282,130.9728918136907,181.86985850610643
21825,6550,Gordon Ryan,4302,Ben Hodgkinson,SUB,RNC,-1,-1,,99KG,M,R1,2019,895,2199.9367081326814,1500.0,2466.8707796777135,1397.5222793831933,141.47104171162488,336.23905289160155
21862,11735,Nicky Ryan,7002,Shane Hill-Taylor,POINTS,,2,0,,66KG,M,R1,2019,896,1303.0463111889944,1500.0,1390.3347877515703,1246.3860862612426,228.27826265108828,286.6351761423602
21835,733,Vinicius Magalhaes,1827,James Puopolo,POINTS,,2,0,,99KG,M,4F,2019,897,1884.9887376033294,1288.995832064887,1853.2609398057193,1408.3561975317202,113.59111886894112,249.3217325209081
21911,8682,Lachlan Giles,4430,Patrick Gaudio,SUB,Inside heel hook,-1,-1,,ABS,M,4F,2019,898,1231.4744319076692,1500.0,1582.4624986318454,1392.6228466425555,186.8050395245091,209.2301871182812
21902,5842,Mahamed Aly,6438,Jon Hansen,SUB,Outside heel hook,-1,-1,,ABS,M,R1,2019,899,1425.3833474003297,1500.0,1375.764345778588,1238.3868993223418,145.10930231845245,265.21867378897383
21870,2999,Paulo Miyao,11735,Nicky Ryan,POINTS,,2,0,,66KG,M,4F,2019,900,1766.6359530464117,1303.0463111889944,1770.0587782541172,1390.3347877515703,167.95790106701136,228.27826265108828
21813,1740,Yuri Simoes,5463,Elliot Marshal,SUB,Armbar,-1,-1,,+99KG,M,R1,2019,901,2157.2217278594444,1500.0,2089.396846847089,1394.947043582035,148.12511275664704,333.53285764772335
21849,2226,DeAlonzio Jackson,6836,John Combs,POINTS,,5,0,,77KG,M,R1,2019,902,1418.9641582255401,1500.0,1456.9096343697652,1292.9119931346927,193.11868928514465,272.3389322357299
21871,9031,Kennedy Maciel,10357,Richard Alarcon,POINTS,,2,0,,66KG,M,4F,2019,903,1500.0,1500.0,1700.7023289928188,1517.8728052873764,199.9566514614535,248.03845971816833
21827,4310,Tim Spriggs,8514,Fellipe Andrew,SUB,Guillotine,-1,-1,,99KG,M,R1,2019,904,1534.377776830431,1500.0,1636.5774135040747,1293.3199220155623,190.87307449314764,280.10586372131706
21875,7535,Bianca Basilio,-1,Elvira Karpinnen,POINTS,,2,0,,60KG,F,SF,2019,905,1492.0099790683755,1500.0,1806.9738942370502,1256.5939323619782,181.47707666198852,271.2056424096482
21837,8346,Craig Jones,6438,Ben Dyson,SUB,Inside heel hook,-1,-1,,88KG,M,R1,2019,906,1589.6094181592139,1500.0,1685.119165257059,1308.6089913740502,146.63827055672172,265.7675146585636
21901,9246,Aaron Johnson,10588,Jon Blank,SUB,Footlock,-1,-1,,ABS,M,R1,2019,907,1500.0,1500.0,1430.0996127667017,1405.423648848468,249.59318694396845,171.3993028194361
21855,8394,Vagner Rocha,8528,Servio Tulio,SUB,Armbar,-1,-1,,77KG,M,R1,2019,908,1625.7499440315219,1500.0,1652.33544382507,1320.230670940834,130.9728918136907,265.80914920563566
21821,984,Marcus Almeida,10159,Victor Hugo,POINTS,,3,0,,+99KG,M,4F,2019,909,2258.285946774693,1500.0,2199.4768776247142,1800.8029670981584,128.5670550344383,281.4291226782237
